"filename", "language", "Go Module File", "Go", "Markdown", "YAML", "Shell Script", "Makefile", "RISC-V Assembly", "TOML", "Protocol Buffers", "JSON", "Properties", "C", "Docker", "Go Checksum File", "Go Template File", "comment", "blank", "total"
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/server/resourceconfig/doc.go", "Go", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 2, 19
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/server/resourceconfig/helpers.go", "Go", 0, 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 25, 230
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/server/routes/debugsocket.go", "Go", 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 12, 83
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/server/routes/doc.go", "Go", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 2, 19
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/server/routes/flags.go", "Go", 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 17, 128
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/server/routes/index.go", "Go", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 13, 70
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/server/routes/metrics.go", "Go", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 8, 54
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/server/routes/openapi.go", "Go", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 12, 80
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/server/routes/profiling.go", "Go", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 7, 44
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/server/routes/version.go", "Go", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 10, 58
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/server/secure_serving.go", "Go", 0, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 42, 304
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/server/signal.go", "Go", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 11, 70
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/server/signal_posix.go", "Go", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 5, 28
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/server/signal_windows.go", "Go", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 4, 24
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/server/storage/doc.go", "Go", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 2, 19
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/server/storage/resource_config.go", "Go", 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 23, 154
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/server/storage/resource_encoding_config.go", "Go", 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 16, 85
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/server/storage/storage_codec.go", "Go", 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 13, 104
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/server/storage/storage_factory.go", "Go", 0, 231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 49, 350
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/api_object_versioner.go", "Go", 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 14, 131
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/cacher/cache_watcher.go", "Go", 0, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 187, 56, 544
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/cacher/cacher.go", "Go", 0, 922, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 340, 158, 1420
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/cacher/caching_object.go", "Go", 0, 304, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 29, 409
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/cacher/metrics/metrics.go", "Go", 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 17, 187
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/cacher/ready.go", "Go", 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 15, 158
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/cacher/time_budget.go", "Go", 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 10, 103
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/cacher/util.go", "Go", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 8, 61
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/cacher/watch_cache.go", "Go", 0, 466, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 89, 726
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/cacher/watch_cache_interval.go", "Go", 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 23, 227
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/continue.go", "Go", 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 7, 94
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/doc.go", "Go", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 2, 19
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/errors.go", "Go", 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 31, 196
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/errors/doc.go", "Go", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 2, 19
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/errors/storage.go", "Go", 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 9, 117
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/etcd3/compact.go", "Go", 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 17, 163
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/etcd3/errors.go", "Go", 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 8, 73
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/etcd3/event.go", "Go", 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 8, 72
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/etcd3/healthcheck.go", "Go", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 5, 41
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/etcd3/latency_tracker.go", "Go", 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 19, 108
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/etcd3/lease_manager.go", "Go", 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 15, 132
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/etcd3/logger.go", "Go", 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 20, 91
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/etcd3/metrics/metrics.go", "Go", 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 17, 209
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/etcd3/store.go", "Go", 0, 842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 101, 1066
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/etcd3/watcher.go", "Go", 0, 381, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 45, 500
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/interfaces.go", "Go", 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 27, 278
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/names/generate.go", "Go", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 9, 55
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/selection_predicate.go", "Go", 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 19, 172
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/storagebackend/config.go", "Go", 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 17, 129
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/storagebackend/factory/etcd3.go", "Go", 0, 316, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 47, 435
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/storagebackend/factory/factory.go", "Go", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 8, 64
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/util.go", "Go", 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 11, 82
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/value/encrypt/aes/aes.go", "Go", 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 38, 268
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/value/encrypt/envelope/envelope.go", "Go", 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 31, 203
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/value/encrypt/envelope/grpc_service.go", "Go", 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 26, 163
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/value/encrypt/envelope/kmsv2/cache.go", "Go", 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 14, 109
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/value/encrypt/envelope/kmsv2/envelope.go", "Go", 0, 282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 56, 423
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/value/encrypt/envelope/kmsv2/grpc_service.go", "Go", 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 22, 154
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/value/encrypt/envelope/kmsv2/v2/api.pb.go", "Go", 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 16, 132
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/value/encrypt/envelope/kmsv2/v2/api.proto", "Protocol Buffers", 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 10, 37
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/value/encrypt/envelope/kmsv2/v2/v2.go", "Go", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 2, 19
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/value/encrypt/envelope/metrics/metrics.go", "Go", 0, 227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 35, 305
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/value/encrypt/identity/identity.go", "Go", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 9, 58
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/value/encrypt/secretbox/secretbox.go", "Go", 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 10, 71
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/value/metrics.go", "Go", 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 19, 141
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storage/value/transformer.go", "Go", 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 17, 167
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storageversion/manager.go", "Go", 0, 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 35, 295
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/storageversion/updater.go", "Go", 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 14, 197
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/util/apihelpers/helpers.go", "Go", 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 17, 101
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/util/dryrun/dryrun.go", "Go", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 3, 23
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/util/feature/feature_gate.go", "Go", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 5, 34
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/util/flowcontrol/apf_context.go", "Go", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 14, 94
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/util/flowcontrol/apf_controller.go", "Go", 0, 749, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 254, 107, 1110
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/util/flowcontrol/apf_controller_debug.go", "Go", 0, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 19, 294
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/util/flowcontrol/apf_filter.go", "Go", 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 26, 205
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/util/flowcontrol/conc_alloc.go", "Go", 0, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 17, 258
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/util/flowcontrol/debug/dump.go", "Go", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 8, 65
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/util/flowcontrol/fairqueuing/eventclock/interface.go", "Go", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 9, 48
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/util/flowcontrol/fairqueuing/eventclock/real.go", "Go", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 8, 45
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/util/flowcontrol/fairqueuing/integrator.go", "Go", 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 27, 192
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/util/flowcontrol/fairqueuing/interface.go", "Go", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 18, 137
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/util/flowcontrol/fairqueuing/promise/interface.go", "Go", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 4, 35
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/util/flowcontrol/fairqueuing/promise/promise.go", "Go", 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 8, 71
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/util/flowcontrol/fairqueuing/queueset/doc.go", "Go", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 2, 120
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/util/flowcontrol/fairqueuing/queueset/fifo_list.go", "Go", 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 26, 157
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/util/flowcontrol/fairqueuing/queueset/queueset.go", "Go", 0, 713, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 264, 110, 1087
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/util/flowcontrol/fairqueuing/queueset/types.go", "Go", 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 34, 184
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/util/flowcontrol/format/formatting.go", "Go", 0, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 20, 232
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/util/flowcontrol/formatting.go", "Go", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 8, 41
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/util/flowcontrol/metrics/interface.go", "Go", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 9, 68
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/util/flowcontrol/metrics/metrics.go", "Go", 0, 506, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 40, 601
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/util/flowcontrol/metrics/timing_ratio_histogram.go", "Go", 0, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 30, 227
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/util/flowcontrol/metrics/union_gauge.go", "Go", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 10, 57
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/util/flowcontrol/metrics/vec_element_pair.go", "Go", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 3, 26
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/util/flowcontrol/request/config.go", "Go", 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 14, 93
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/util/flowcontrol/request/list_work_estimator.go", "Go", 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 19, 158
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/util/flowcontrol/request/mutating_work_estimator.go", "Go", 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 15, 150
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/util/flowcontrol/request/object_count_tracker.go", "Go", 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 28, 170
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/util/flowcontrol/request/seat_seconds.go", "Go", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 11, 66
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/util/flowcontrol/request/width.go", "Go", 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 18, 114
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/util/flowcontrol/rule.go", "Go", 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 21, 204
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/util/flowcontrol/watch_tracker.go", "Go", 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 32, 234
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/util/flushwriter/doc.go", "Go", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 2, 20
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/util/flushwriter/writer.go", "Go", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 6, 54
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/apiserver/pkg/util/shufflesharding/shufflesharding.go", "Go", 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 12, 108
